ID,Sentence,VALIDITY
18380,je dois aller à nevers depuis Tarbes pour voir ma mère,VALID
18381,dep sète Arr Chartres,VALID
18382,aller de besançon à villeneuve-d'ascq,VALID
18383,dep laval arr Foix,VALID
18384,jveux un train pour vannes depuis dax,VALID
18385,"je dois aller à sète en partant de ['grenoble', 'grenoble', 'grenoblle', 'grenob']",VALID
18386,peux-tu me calculer un trajet Perpignan libourne,VALID
18387,"Trajet ['cannes', 'cannes', 'cann', 'can'] castres pour ce Soir",VALID
18388,j'ai besoin d'aller de Dax a cergy,VALID
18389,"je pars De ['lyon', 'lyon', 'lyonn', 'lion'] pour rejoindre Figueres",VALID
18390,dep Narbonne arr Bergerac,VALID
18391,jveux un train pour Périgueux depuis Mende 🚆,VALID
18392,train la rochelle châlons-en-champagne,VALID
18393,j'ai besoin d'aller de Aix-en-Provence a Alès,VALID
18394,"je dois aller a ['limoge', 'limoges', 'limog', 'limogess'] depuis figeac pour voir ma mere 🎫",VALID
18395,j'aimerais aller de hyeres jusqu'a saint-jean-de-luz 🚄,VALID
18396,je pars de Cahors arrivee Tours,VALID
18397,"je pars de ['perpignan', 'Perpignan', 'perpign', 'perp'] pour rejoindre ['montpelié', 'montpellier', 'montpelier', 'montpel']",VALID
18398,"train Reims ['poitiers', 'Poitiers', 'poitier', 'poit'] stp",VALID
18399,direction Millau depuis Calais,VALID
18400,aller de limoges à toulouse en passant par antony,VALID
18401,"arrivée La Seyne-sur-Mer départ ['angers', 'Angers', 'anger', 'ang']",VALID
18402,JE CHERCHE UN TRAIN DE HENDAYE A MILLAU,VALID
18403,"['mulhouse', 'mulhouse', 'mulhous', 'mulh'] > boulogne-billancourt 💨",VALID
18404,ITINÉRAIRE FIGUERES LE MANS,VALID
18405,"direction ['limoge', 'limoges', 'limog', 'limogess'] depuis Neuilly-sur-Seine",VALID
18406,"['nice', 'Nice', 'nise', 'niss'] -> Biarritz",VALID
18407,hendaye -> niort,VALID
18408,"quels trains sont dispo de gap vers ['strasbourg', 'strasbourg', 'strasbour', 'strasburg']",VALID
18409,trajet   de puis  montauban  vers  pessac,VALID
18410,peux-tu me trouver un train de Pessac à Saint-Jean-de-Luz,VALID
18411,"train  la  seyne-sur-mer  ['grenoble',  'grenoble',  'grenoblle',  'grenob']",VALID
18412,billet  La  Rochelle  Vannes  pour  un  rdv,VALID
18413,Narbonne Drancy svp,VALID
18414,Rouen > Hendaye,VALID
18415,train blois châlons-en-champagne Avec mes Bagages,VALID
18416,itinéraire Dijon Briançon,VALID
18417,comment  aller  a  Caen   de puis  Roubaix,VALID
18418,je veux quitter tours pour aller à châteauroux,VALID
18419,je pars de Évry pour rejoindre auxerre,VALID
18420,"Arrivée Cahors Départ ['angers', 'angers', 'anger', 'ang']",VALID
18421,Brest - Carcassonne,VALID
18422,je veux quitter Poitiers pour aller à auxerre,VALID
18423,"trajet depuis ['luxembourg', 'Luxembourg', 'lux', 'luxemb'] vers Évry",VALID
18424,"donne moi un trajet de champigny-sur-marne à ['cannes', 'cannes', 'cann', 'can']",VALID
18425,chui a Albi je dois aller sur Vincennes,VALID
18426,"peux-tu me trouver un Train de dax a ['grenoble', 'grenoble', 'grenoblle', 'grenob']",VALID
18427,"comment me rendre à ['nimes', 'nîmes', 'nime', 'nim'] depuis aix-en-provence",VALID
18428,je vais de Tarbes a Rouen,VALID
18429,"depuis ['nantes', 'nantes', 'nante', 'nant'] direction bobigny",VALID
18430,jveux un train pour Vannes depuis Poitiers,VALID
18431,DEP VILLENEUVE-D'ASCQ ARR CHÂTEAUROUX,VALID
18432,je pars de Millau pour rejoindre La rochelle,VALID
18433,comment me rendre à Besançon depuis Sartrouville,VALID
18434,🚆 DE ANNECY VERS ARLES,VALID
18435,aller de châlons-en-champagne à colmar,VALID
18436,train Sarlat-la-Caneda Carcassonne 📍,VALID
18437,train Neuilly-sur-Seine Montauban,VALID
18438,J'AI BESOIN D'ALLER DE MONTPELLIER A MONTAUBAN,VALID
18439,je veux rejoindre Sète depuis Toulon,VALID
18440,depart brive-la-gaillarde dest Gourdon,VALID
18441,chui  a  Lyon  je  dois  aller  sur  Ro de z,VALID
18442,BILLET ARCACHON BORDEAUX POUR UN RDV,VALID
18443,"['besancon', 'besançon', 'besanc', 'besan'] alès",VALID
18444,depuis Angers direction Roubaix,VALID
18445,je dois aller à arcachon en partant de avignon,VALID
18446,donne moi un trajet de Cahors à Créteil,VALID
18447,aller a châlons-en-champagne depuis angers,VALID
18448,"j'ai besoin d'aller de ['dijon', 'Dijon', 'dijonn', 'dij'] a Rueil-Malmaison 💨",VALID
18449,aller de laval à arcachon,VALID
18450,PEUX-TU ME CALCULER UN TRAJET VANNES BOURGES,VALID
18451,Brive-la-Gaillarde → Perpignan,VALID
18452,je veux aller de Cahors a Sete,VALID
18453,je pars de antony arrivee Colmar,VALID
18454,"je vais de ['le havre', 'le havre', 'havre', 'hav'] à pantin 🚂",VALID
18455,Tarbes  Troyes,VALID
18456,itinéraire  laval  annecy,VALID
18457,trajet carcassonne figeac pour ce soir,VALID
18458,de   Bergerac   à   Mérignac,VALID
18459,aller a périgueux depuis calais,VALID
18460,"itinéraire Fontenay-sous-Bois ['pau', 'Pau', 'pauu', 'pa']",VALID
18461,"je cherche un train de ['toulon', 'Toulon', 'toulonn', 'toul'] à Limoges",VALID
18462,trajet depuis Bruxelles vers Sète,VALID
18463,"trajet  poitiers  ['clermont  ferrand',  'clermont-ferrand',  'clermont',  'clerm']  pour  ce  soir",VALID
18464,jveux un train pour tarbes depuis lorient,VALID
18465,DEPUIS  AUCH  JUSQU'À  CHARTRES,VALID
18466,comment aller a tourcoing depuis évreux,VALID
18467,"je dois aller à Angers en partant de ['dijon', 'Dijon', 'dijonn', 'dij']",VALID
18468,"trajet ['dijon', 'Dijon', 'dijonn', 'dij'] Amiens pour ce soir",VALID
18469,DONNE MOI UN TRAJET DE DIGNE-LES-BAINS À MEAUX,VALID
18470,jveux un train pour avignon depuis le havre,VALID
18471,JE VOUDRAIS ALLER DE HENDAYE A DIGNE-LES-BAINS,VALID
18472,✈️ je pars de Versailles pour rejoindre Montpellier,VALID
18473,BILLET PRIVAS NANTERRE,VALID
18474,je veux un train Dunkirk > Digne-les-Bains,VALID
18475,train auch saint-jean-de-luz avec mes bagages,VALID
18476,drancy -> Clermont-ferrand,VALID
18477,chui a grasse je dois aller sur clichy,VALID
18478,comment me rendre à arcachon depuis nevers,VALID
18479,quels trains sont dispo de Fontenay-sous-Bois vers Saint-Étienne,VALID
18480,"['pau', 'Pau', 'pauu', 'pa'] Drancy 🚂",VALID
18481,train Calais Bruxelles stp,VALID
18482,je dois aller a Caen en partant de Blois,VALID
18483,je veux rejoindre boulogne-billancourt depuis Narbonne 📍,VALID
18484,quel train existe entre bordeaux et gourdon,VALID
18485,je dois aller a Metz en partant de Arcachon,VALID
18486,BILLET FIGUERES LORIENT,VALID
18487,billet roubaix hendaye,VALID
18488,"de hyères à ['brest', 'Brest', 'brestt', 'bres']",VALID
18489,je veux quitter Colmar pour aller à Biarritz,VALID
18490,"dep Mont-de-Marsan arr ['pariis', 'paris', 'Pari', 'parri']",VALID
18491,clichy > mont-de-marsan,VALID
18492,"🎫 Aller De privas À ['saint etienne', 'saint-étienne', 'st etienne', 'st-étienne']",VALID
18493,Jveux un Train pour courbevoie depuis Vincennes,VALID
18494,je voudrais aller de strasbourg à vincennes,VALID
18495,aller de bergerac à lorient en passant par nîmes,VALID
18496,je cherche un train de Calais à Lorient,VALID
18497,"on part d'où pour aller à ['angers', 'Angers', 'anger', 'ang'] 💨",VALID
18498,aller de limoges à grasse,VALID
18499,train Montpellier merignac stp,VALID
18500,billet versailles Brive-la-Gaillarde pour un rdv,VALID
18501,Millau -> Sartrouville,VALID
18502,je veux Un train Troyes > figueres,VALID
18503,trajet depuis Carcassonne vers Roubaix,VALID
18504,je veux aller de mende à Fontenay-sous-Bois,VALID
18505,"ITINÉRAIRE AUXERRE ['LE MANS', 'LE MANS', 'MANS', 'MAN']",VALID
18506,"De ['bordo', 'bordeaux', 'bordaux', 'bordoeux'] à Toulouse",VALID
18507,"itineraire Brest ['tours', 'Tours', 'tour', 'toursse']",VALID
18508,jveux aller de Figueres a Nevers,VALID
18509,🎫  ITINERAIRE  ANTIBES  SAINT-DENIS,VALID
18510,de part  Narbonne   de st  mont- de -marsan,VALID
18511,"trajet alès ['mulhouse', 'mulhouse', 'mulhous', 'mulh'] pour ce soir",VALID
18512,aller de Rouen à Villeneuve-d'Ascq en passant par Vincennes,VALID
18513,jveux aller de Colmar a Paris,VALID
18514,dep issy-les-moulineaux arr lyon,VALID
18515,aller simple de fontenay-sous-bois à antibes,VALID
18516,je voudrais aller de Lausanne à Nancy,VALID
18517,DE FOIX À BREST,VALID
18518,itinéraire Clermont-Ferrand Alès,VALID
18519,billet luxembourg issy-les-moulineaux,VALID
18520,direction briancon depuis nantes,VALID
18521,"depart ['lille', 'Lille', 'lil', 'lillee'] dest Clamart",VALID
18522,"arrivée Metz départ ['poitiers', 'Poitiers', 'poitier', 'poit']",VALID
18523,je veux quitter Châteauroux pour aller à Villeurbanne,VALID
18524,depart tours dest millau,VALID
18525,💨  JE  DOIS  ALLER  À  VANNES  EN  PARTANT  DE  SAINT-JEAN-DE-LUZ,VALID
18526,je dois aller à clamart en partant de sartrouville,VALID
18527,comment me rendre à Troyes depuis Brive-la-Gaillarde,VALID
18528,peux-tu me trouver un train de annecy à mérignac,VALID
18529,je souhaite me rendre à Bergerac depuis rodez,VALID
18530,"jveux  un  train  pour  cergy   de puis  ['limoge',  'limoges',  'limog',  'limogess']",VALID
18531,aller a évry depuis Brive-la-Gaillarde,VALID
18532,"billet ['le havre', 'le havre', 'havre', 'hav'] dijon pour un rdv",VALID
18533,"depart ['orleans', 'orléans', 'orlean', 'orléan'] dest ['valence', 'Valence', 'valenc', 'val']",VALID
18534,"comment me rendre à Versailles depuis ['nimes', 'nîmes', 'nime', 'nim']",VALID
18535,"train ['calais', 'Calais', 'calai', 'cal'] gap stp",VALID
18536,jveux un train pour sète depuis antibes,VALID
18537,voyage  Châteauroux  drancy,VALID
18538,🚂 ALLER DE PRIVAS A HENDAYE EN PASSANT PAR NANTERRE,VALID
18539,je veux aller de Villeneuve-d'Ascq à Drancy demain matin,VALID
18540,de belfort vers albi,VALID
18541,TRAIN ARCACHON CHAMPIGNY-SUR-MARNE,VALID
18542,"Tours > ['nancy', 'nancy', 'nancie', 'nanc']",VALID
18543,peux-tu me trouver un train de Troyes à Clamart,VALID
18544,TRAIN RODEZ METZ STP,VALID
18545,roubaix - nevers,VALID
18546,je Cherche un Train de le Havre À reims,VALID
18547,auch → Cergy,VALID
18548,"comment aller a ['toulon', 'Toulon', 'toulonn', 'toul'] depuis Saint-Denis",VALID
18549,"donne moi un Trajet de ['lyon', 'lyon', 'lyonn', 'lion'] À sète 💨",VALID
18550,je dois aller à Gourdon depuis Saint-Jean-de-Luz pour voir ma mère,VALID
18551,aller de Limoges à Villeurbanne en passant par Évreux,VALID
18552,CHUI A MONTAUBAN JE DOIS ALLER SUR TROYES,VALID
18553,jveux un train pour Bourges depuis Blois,VALID
18554,"TRAJET ['NANCY', 'NANCY', 'NANCIE', 'NANC'] ROUBAIX POUR CE SOIR",VALID
18555,pessac > Évreux,VALID
18556,chui a Biarritz je dois aller sur Dijon,VALID
18557,depuis meaux jusqu'a amiens,VALID
18558,je pars de montauban pour rejoindre le havre,VALID
18559,💨 PEUX-TU ME CALCULER UN TRAJET CERGY BOULOGNE-BILLANCOURT,VALID
18560,je pars de Bourges arrivée Vincennes,VALID
18561,"je  veux  aller   de   ['strasbourg',  'Strasbourg',  'strasbour',  'strasburg']   à   Tours   de main  matin",VALID
18562,peux-tu me calculer un trajet Auxerre Saint-Denis,VALID
18563,"itinéraire ['toulon', 'toulon', 'toulonn', 'toul'] dax",VALID
18564,dep Albi arr Sète,VALID
18565,"je veux un train Foix > ['le mans', 'Le Mans', 'mans', 'man']",VALID
18566,je veux aller de Biarritz à Villeurbanne,VALID
18567,"aller de ['rouen', 'Rouen', 'rouenn', 'rou'] à ['mulhouse', 'Mulhouse', 'mulhous', 'mulh'] 🚄",VALID
18568,je souhaite me rendre à clamart depuis troyes,VALID
18569,je  veux  un  train  Hyères  >  Pantin,VALID
18570,"je dois aller à ['lille', 'lille', 'lil', 'lillee'] en partant de châteauroux",VALID
18571,quels trains sont dispo de Libourne vers Vincennes,VALID
18572,✈️  billet  brive-la-gaillar de   Évreux,VALID
18573,comment me rendre à Cahors depuis Mont-de-Marsan,VALID
18574,"je veux aller de ['reims', 'Reims', 'reim', 'reimss'] à Carcassonne",VALID
18575,je dois aller à Issy-les-Moulineaux depuis Cannes pour voir ma mère,VALID
18576,on part d'où pour aller à Antibes,VALID
18577,TARBES → ALBI,VALID
18578,depuis Blois direction Clermont-Ferrand,VALID
18579,Train pau privas stp,VALID
18580,PEUX-TU ME CALCULER UN TRAJET ANNECY DUNKIRK,VALID
18581,train bourges auch,VALID
18582,trajet  Depuis  Arles  vers  Toulouse,VALID
18583,depuis bourges jusqu'à Tarbes,VALID
18584,"TOULON → ['GRENOBLE', 'GRENOBLE', 'GRENOBLLE', 'GRENOB']",VALID
18585,"train ['nimes', 'nîmes', 'nime', 'nim'] tours",VALID
18586,train tarbes béziers,VALID
18587,jveux  aller   de   Arles  a  Bruxelles,VALID
18588,aller de Nantes à Lorient,VALID
18589,jveux un train pour Tarbes depuis villeurbanne,VALID
18590,"je voudrais aller de Antony à ['besancon', 'besançon', 'besanc', 'besan']",VALID
18591,PEUX-TU ME CALCULER UN TRAJET NEUILLY-SUR-SEINE CHÂTEAUROUX,VALID
18592,dep rennes arr la seyne-sur-mer,VALID
18593,je pars de Castres arrivee Hyeres,VALID
18594,je veux aller de hyères à nevers demain matin,VALID
18595,"je veux quitter ['angers', 'Angers', 'anger', 'ang'] pour aller à Arles",VALID
18596,chui a castres je dois aller sur narbonne,VALID
18597,JE VEUX ALLER DE BELFORT À RODEZ,VALID
18598,JE SOUHAITE ME RENDRE À ANTIBES DEPUIS BRIANÇON,VALID
18599,"je veux aller de Bergerac à ['tours', 'Tours', 'tour', 'toursse'] demain matin",VALID
18600,Billet calais nantes Pour un rdv,VALID
18601,CHUI A METZ JE DOIS ALLER SUR ANTONY,VALID
18602,je veux un train Colmar > Boulogne-Billancourt,VALID
18603,itinéraire Pessac Biarritz,VALID
18604,Trajet depuis sarlat-la-canéda vers montauban 💨,VALID
18605,JE PARS DE AMIENS ARRIVEE CLAMART,VALID
18606,"je veux quitter ['biarritz', 'Biarritz', 'biaritz', 'biar'] pour aller à blois",VALID
18607,donne  moi  un  trajet   de   Montpellier  a  Digne-les-Bains,VALID
18608,aller  a  clichy   de puis  brive-la-gaillar de   🚄,VALID
18609,"DIRECTION ÉVREUX DEPUIS ['LE HAVRE', 'LE HAVRE', 'HAVRE', 'HAV']",VALID
18610,"train ['grenoble', 'grenoble', 'grenoblle', 'grenob'] castres 📍",VALID
18611,direction villeneuve-d'ascq depuis Saint-Étienne,VALID
18612,j'aimerais aller de Arles jusqu'à Figueres,VALID
18613,🎫 arrivée Luxembourg départ Nîmes,VALID
18614,🎫 train bobigny Niort stp,VALID
18615,"JE VAIS DE SAINT-JEAN-DE-LUZ À ['LYON', 'LYON', 'LYONN', 'LION']",VALID
18616,Évry > Clamart,VALID
18617,Foix → Mulhouse,VALID
18618,depuis Dijon jusqu'à Drancy,VALID
18619,j'aimerais aller de saint-étienne jusqu'à libourne,VALID
18620,JE VEUX ALLER DE GRASSE À BORDEAUX,VALID
18621,dep périgueux arr rouen,VALID
18622,"billet ['dijon', 'Dijon', 'dijonn', 'dij'] Paris",VALID
18623,peux-tu me trouver un train de bourges à drancy,VALID
18624,depart La Seyne-sur-Mer dest Agen 🎫,VALID
18625,train Châlons-en-Champagne Cahors avec mes bagages,VALID
18626,billet privas belfort,VALID
18627,trajet arcachon grasse pour ce soir,VALID
18628,train sète moulins,VALID
18629,"de puis  ['grenoble',  'Grenoble',  'grenoblle',  'grenob']  jusqu' à   Drancy",VALID
18630,peux-tu me trouver un train de La Rochelle à Montauban,VALID
18631,"j'aimerais aller de libourne jusqu'à ['montpelié', 'montpellier', 'montpelier', 'montpel']",VALID
18632,Donne moi Un trajet de la rochelle à pantin,VALID
18633,je dois aller a chartres en Partant de sarlat-la-caneda,VALID
18634,itineraire Nevers Bergerac,VALID
18635,"jveux aller de Colmar a ['nancy', 'Nancy', 'nancie', 'nanc']",VALID
18636,QUELS TRAINS SONT DISPO DE AVIGNON VERS LIMOGES,VALID
18637,je souhaite me rendre à Châlons-en-Champagne depuis Arcachon,VALID
18638,Clichy - Niort,VALID
18639,je veux un train sarlat-la-caneda > bourges,VALID
18640,je pars de grenoble pour rejoindre laval,VALID
18641,COMMENT ALLER A CHAMPIGNY-SUR-MARNE DEPUIS SÈTE,VALID
18642,"ALLER DE GOURDON A ['VALENCE', 'VALENCE', 'VALENC', 'VAL'] EN PASSANT PAR SAINT-JEAN-DE-LUZ",VALID
18643,quel train existe entre Troyes et Mérignac,VALID
18644,Je vais de Saint-jean-de-luz à Lorient,VALID
18645,comment aller a Luxembourg depuis Chartres,VALID
18646,je dois aller a gap depuis La Seyne-sur-Mer pour voir ma mere,VALID
18647,"ITINÉRAIRE ['ORLEANS', 'ORLÉANS', 'ORLEAN', 'ORLÉAN'] SARTROUVILLE",VALID
18648,"Lyon > ['nimes', 'nîmes', 'nime', 'nim']",VALID
18649,je dois aller à Vincennes en partant de Hendaye,VALID
18650,"comment aller a ['besancon', 'besançon', 'besanc', 'besan'] depuis nîmes",VALID
18651,DIRECTION  ROUBAIX  DEPUIS  TARBES,VALID
18652,je pars de villeneuve-d'ascq arrivee Belfort,VALID
18653,albi Châteauroux,VALID
18654,peux-tu me calculer un trajet evreux clichy,VALID
18655,DONNE MOI UN TRAJET DE METZ A SAINT-JEAN-DE-LUZ 🚆,VALID
18656,je  veux  aller   de   Grenoble   à   Hyères,VALID
18657,"📍 je veux aller de calais a ['dijon', 'dijon', 'dijonn', 'dij'] demain matin",VALID
18658,"['rouen', 'rouen', 'rouenn', 'rou'] -> villeneuve-d'ascq",VALID
18659,quel train existe entre Figueres et Drancy,VALID
18660,billet Tourcoing Calais pour un rdv,VALID
18661,"🚄 trajet depuis nancy vers ['dijon', 'dijon', 'dijonn', 'dij']",VALID
18662,🚄 je vais de metz à nancy,VALID
18663,✈️ boulogne-billancourt bordeaux svp,VALID
18664,itinéraire Versailles Digne-les-Bains,VALID
18665,je veux quitter carcassonne pour aller à grenoble,VALID
18666,dep metz Arr Dijon,VALID
18667,je  pars   de   Sète  pour  rejoindre  sarlat-la-canéda,VALID
18668,Chartres - blois,VALID
18669,je veux rejoindre Bobigny depuis Pantin,VALID
18670,je dois aller à castres en partant de Brest,VALID
18671,"VOYAGE LIBOURNE ['ORLEANS', 'ORLEANS', 'ORLEAN', 'ORLEAN']",VALID
18672,train chartres saint-denis,VALID
18673,depuis Gourdon jusqu'à Niort,VALID
18674,aller De troyes à Toulouse en passant Par nice,VALID
18675,j'aimerais aller de villeneuve-d'ascq jusqu'à le Havre,VALID
18676,comment aller a figeac depuis champigny-sur-marne,VALID
18677,chui a colmar je dois aller sur neuilly-sur-seine,VALID
18678,châlons-en-champagne - neuilly-sur-seine,VALID
18679,je veux aller de Antibes à Bordeaux,VALID
18680,PEUX-TU  ME  CALCULER  UN  TRAJET  LAUSANNE  DIJON,VALID
18681,DIRECTION NEUILLY-SUR-SEINE DEPUIS ROUBAIX,VALID
18682,je cherche un train de digne-les-bains a montpellier,VALID
18683,MONTAUBAN → NÎMES,VALID
18684,"JE  VEUX  ALLER  DE  ['LE  HAVRE',  'LE  HAVRE',  'HAVRE',  'HAV']  A  DRANCY",VALID
18685,aller De calais À roubaix en passant par dax,VALID
18686,je veux un train Versailles > lorient,VALID
18687,📍  ALLER  SIMPLE  DE  CAHORS  À  LE  HAVRE,VALID
18688,🚄  j'ai  besoin  d'aller   de   Paris  a  Tours,VALID
18689,aller a Arcachon depuis Gap 🚂,VALID
18690,Créteil Sète svp,VALID
18691,train  Nanterre  agen,VALID
18692,peux-tu me calculer un trajet Besançon Blois ✈️,VALID
18693,ALLER DE LIBOURNE À SAINT-ÉTIENNE,VALID
18694,"comment me rendre à orléans depuis ['saint etienne', 'saint-étienne', 'st etienne', 'st-étienne']",VALID
18695,comment me rendre à périgueux depuis Annecy,VALID
18696,je dois aller à Laval en partant de Albi,VALID
18697,"voyage montpellier ['poitiers', 'poitiers', 'poitier', 'poit']",VALID
18698,"aller de Rodez à ['nancy', 'Nancy', 'nancie', 'nanc']",VALID
18699,"je pars de ['orleans', 'orléans', 'orlean', 'orléan'] pour rejoindre Drancy ✈️",VALID
18700,"VOYAGE LA SEYNE-SUR-MER ['BIARRITZ', 'BIARRITZ', 'BIARITZ', 'BIAR']",VALID
18701,billet nantes aix-en-provence pour un rdv,VALID
18702,je cherche un Train de Dijon à Lorient,VALID
18703,🎫 je veux un train pessac > avignon,VALID
18704,je  dois  aller   à   Genève  en  partant   de   Amiens,VALID
18705,"chui a ['dunkerque', 'Dunkerque', 'dunk', 'dun'] je dois aller sur Saint-Étienne",VALID
18706,"depart Sète dest ['bordo', 'bordeaux', 'bordaux', 'bordoeux']",VALID
18707,depart Mulhouse dest Metz,VALID
18708,"chui A ['le havre', 'le Havre', 'havre', 'hav'] Je dois Aller sur limoges",VALID
