ID,Sentence,VALIDITY
8308,est-ce que orléans est une bonne ville pour étudier,INVALID
8309,Mon chat s'appelle Hendaye,INVALID
8310,Nice sera toujours Colombes,INVALID
8311,Je suis à Nevers,INVALID
8312,Mont-de-marsan sera toujours vannes,INVALID
8313,J'ai entendu que Arles est belle mais je ne voyage pas,INVALID
8314,train Paris,INVALID
8315,Narbonne est joli voilà,INVALID
8316,J'aime Noisy-le-Grand c'est une belle ville,INVALID
8317,BLOIS SERA TOUJOURS ANGERS,INVALID
8318,Quel temps fait-il à Valencia,INVALID
8319,Je mange un croissant à Toulon,INVALID
8320,Est-ce que Mende est une bonne ville pour étudier,INVALID
8321,Je vais acheter un vélo pour Castres,INVALID
8322,mon copain Bordeaux veut venir ce soir,INVALID
8323,Regarde cette vidéo sur Niort,INVALID
8324,mon copain Tourcoing veut venir ce soir,INVALID
8325,Mont-de-Marsan Châteauroux ce sont mes amis,INVALID
8326,depuis Saint-Jean-de-Luz,INVALID
8327,billet Bobigny,INVALID
8328,Avignon Créteil ce sont mes amis,INVALID
8329,Cannes Issy-les-Moulineaux ce sont mes amis,INVALID
8330,aller Sarlat-la-Canéda,INVALID
8331,Quel est le meilleur sandwich à Villeurbanne,INVALID
8332,Je lis un article sur Rodez,INVALID
8333,je dois Gap,INVALID
8334,Est-ce que Issy-les-Moulineaux est une bonne ville pour étudier,INVALID
8335,trajet cergy,INVALID
8336,je pars de Cahors,INVALID
8337,mon copain Villeurbanne veut venir ce soir,INVALID
8338,Rennes c'est loin je crois,INVALID
8339,train Mende,INVALID
8340,Un jour j'irai peut-être à Vannes,INVALID
8341,Saint-Paul Champigny-sur-Marne ce sont mes amis,INVALID
8342,J'aime saint-paul c'est une belle ville,INVALID
8343,Nevers… ou peut-être Clichy… je sais pas,INVALID
8344,Périgueux est-elle une capitale,INVALID
8345,Narbonne est jolie en été,INVALID
8346,je pars de Perpignan,INVALID
8347,trajet Pau,INVALID
8348,aller Hendaye,INVALID
8349,depuis Antony,INVALID
8350,depuis Troyes,INVALID
8351,BORDEAUX SERA TOUJOURS MONTREUIL,INVALID
8352,Le Havre est-elle une capitale,INVALID
8353,billet Mont-de-Marsan,INVALID
8354,direction Valencia,INVALID
8355,Mon chat s'appelle Mantes-la-Jolie,INVALID
8356,J'aime le mot Évry,INVALID
8357,traiiin trajet Tourcoing lolz,INVALID
8358,je dois appeler ma mère à Grasse,INVALID
8359,billet Madrid,INVALID
8360,Bondy Épinay-sur-Seine ce sont mes amis,INVALID
8361,mon copain Drancy veut venir ce soir,INVALID
8362,je dois appeler ma mère à Albi,INVALID
8363,train Le Mans,INVALID
8364,Saint-Étienne Neuilly-sur-Seine ce sont mes amis,INVALID
8365,Je mange un croissant à Asnières-sur-Seine,INVALID
8366,train Figeac,INVALID
8367,route Gourdon Châteauroux voiture,INVALID
8368,J'ai entendu que Hyères est belle mais je ne voyage pas,INVALID
8369,Mon chat s'appelle Figueres,INVALID
8370,Quel est le meilleur sandwich à Tarbes,INVALID
8371,Quel est le meilleur sandwich à Orléans,INVALID
8372,Valence sera toujours Mende,INVALID
8373,J'ai entendu que Villeurbanne est belle mais je ne voyage pas,INVALID
8374,Je suis à Bergerac,INVALID
8375,Je mange un croissant à Nanterre,INVALID
8376,mon copain Pantin veut venir ce soir,INVALID
8377,mon copain Versailles veut venir ce soir,INVALID
8378,Je suis à Calais,INVALID
8379,Je veux parler de Castres mais pas y aller,INVALID
8380,direction digne-les-bains,INVALID
8381,je pars de Barcelona,INVALID
8382,Boulogne-Billancourt sera toujours Aix-en-Provence,INVALID
8383,Est-ce que Nanterre est une bonne ville pour étudier,INVALID
8384,Calais Clermont-Ferrand c'est un bon match,INVALID
8385,ROUTE VALENCIA LA SEYNE-SUR-MER VOITURE,INVALID
8386,Reims Saint-Maur-des-Fossés ce sont mes amis,INVALID
8387,Je suis à Arles,INVALID
8388,je voudrais Belfort,INVALID
8389,Route issy-les-moulineaux châlons-en-champagne voiture,INVALID
8390,Cannes… ou peut-être Grenoble… je sais pas,INVALID
8391,depuis Belfort,INVALID
8392,route Biarritz Mont-de-Marsan voiture,INVALID
8393,Peux-tu me donner un synonyme de Villeurbanne,INVALID
8394,Cannes est jolie en été,INVALID
8395,Aller issy-les-moulineaux,INVALID
8396,Un jour j'irai peut-être à Noisy-le-Grand,INVALID
8397,Peux-tu écrire un poème sur Gap,INVALID
8398,Quel temps fait-il à Libourne,INVALID
8399,Strasbourg Avignon c'est un bon match,INVALID
8400,je pars de Pau,INVALID
8401,train carcassonne,INVALID
8402,Mon chat s'appelle dax,INVALID
8403,Je lis un article sur Rueil-Malmaison,INVALID
8404,Je lis un article sur Chartres,INVALID
8405,je veux aller à Carcassonne,INVALID
8406,Vincennes Villeurbanne ce sont mes amis,INVALID
8407,Tourcoing Évreux ce sont mes amis,INVALID
8408,je dois appeler ma mère à Dax,INVALID
8409,Marseille est-elle une capitale,INVALID
8410,Dijon sera toujours Rouen,INVALID
8411,Lyon sera toujours Rueil-Malmaison,INVALID
8412,Je vais acheter un vélo pour Nice,INVALID
8413,Vincennes est joli voilà,INVALID
8414,REGARDE CETTE VIDÉO SUR MANTES-LA-JOLIE,INVALID
8415,Peux-tu écrire un poème sur Rueil-Malmaison,INVALID
8416,Je dois appeler ma mère à san sebastián,INVALID
8417,Antony ça s'écrit comment déjà,INVALID
8418,Je suis à Auxerre,INVALID
8419,Barcelona est jolie en été,INVALID
8420,Je suis à Blois,INVALID
8421,Est-ce que Sète est une bonne ville pour étudier,INVALID
8422,Grasse Châteauroux c'est un bon match,INVALID
8423,Peux-tu écrire un poème sur Vannes,INVALID
8424,Bilbao ça s'écrit comment déjà,INVALID
8425,route Bobigny Mont-de-Marsan voiture,INVALID
8426,le ciel est bleu à reims,INVALID
8427,je pars de Villeurbanne,INVALID
8428,JE DOIS APPELER MA MÈRE À FIGEAC,INVALID
8429,mon copain Argenteuil veut venir ce soir,INVALID
8430,Bayonne est joli voilà,INVALID
8431,quelle heure est-il à Dijon,INVALID
8432,Quel est le meilleur sandwich à Tours,INVALID
8433,Je lis un article sur Rennes,INVALID
8434,billet Nancy,INVALID
8435,mon copain Metz veut venir ce soir,INVALID
8436,trajet Troyes,INVALID
8437,J'ai entendu que Nice est belle mais je ne voyage pas,INVALID
8438,Je lis un article sur Montpellier,INVALID
8439,Mon chat s'appelle Saint-Maur-des-Fossés,INVALID
8440,J'ai entendu que Privas est belle mais je ne voyage pas,INVALID
8441,train San Sebastián,INVALID
8442,Peux-tu me donner un synonyme de Besançon,INVALID
8443,je dois appeler ma mère à Nanterre,INVALID
8444,Je veux aller à annecy,INVALID
8445,J'aime Niort c'est une belle ville,INVALID
8446,Quel temps fait-il à Moulins,INVALID
8447,Sèvres c'est mon chien,INVALID
8448,train Blois,INVALID
8449,traiiin trajet Nice lolz,INVALID
8450,Peux-tu me donner un synonyme de Strasbourg,INVALID
8451,depuis Bergerac,INVALID
8452,billet Agen,INVALID
8453,Troyes c'est loin je crois,INVALID
8454,depuis Colmar,INVALID
8455,mon copain Castres veut venir ce soir,INVALID
8456,depuis Villeneuve-d'Ascq,INVALID
8457,Saint-Maur-des-Fossés est-elle une capitale,INVALID
8458,billet Colombes,INVALID
8459,depuis Besançon,INVALID
8460,Châteauroux est jolie en été,INVALID
8461,J'ai entendu que Castres est belle mais je ne voyage pas,INVALID
8462,Peux-tu ecrire un poème sur Champigny-sur-Marne,INVALID
8463,Reims sera toujours Bergerac,INVALID
8464,Est-ce que Saint-Paul est une bonne ville pour étudier,INVALID
8465,trajet Saint-Denis,INVALID
8466,route Toulouse Sartrouville voiture,INVALID
8467,Le ciel est bleu à Barcelona,INVALID
8468,Nevers c'est loin je crois,INVALID
8469,Mon chat s'appelle Dunkirk,INVALID
8470,je pars de Fontenay-sous-Bois,INVALID
8471,aller Auch,INVALID
8472,billet Dijon,INVALID
8473,Mon chat s'appelle Albi,INVALID
8474,Un jour j'irai peut-être à Colombes,INVALID
8475,biarritz montpellier ce sont mes amis,INVALID
8476,Je dois marcher jusqu'au supermarche,INVALID
8477,train Valencia,INVALID
8478,depuis Pessac,INVALID
8479,route Antibes Biarritz voiture,INVALID
8480,Antibes… ou peut-être Chartres… je sais pas,INVALID
8481,Je vais acheter un vélo pour Pessac,INVALID
8482,regarde cette vidéo sur antony,INVALID
8483,Quel temps fait-il à Le Mans,INVALID
8484,Quel temps fait-il à Sèvres,INVALID
8485,J'ai entendu que Toulon est belle mais je ne voyage pas,INVALID
8486,Un jour j'irai peut-être à Auxerre,INVALID
8487,route Figueres Montauban voiture,INVALID
8488,mon copain Caen veut venir ce soir,INVALID
8489,Bobigny est-elle une capitale,INVALID
8490,Le ciel est bleu à Toulon,INVALID
8491,Un jour j'irai peut-être à Mende,INVALID
8492,Je veux parler de Perpignan mais pas y aller,INVALID
8493,je veux aller à Grasse,INVALID
8494,Orléans… ou peut-être Nice… je sais pas,INVALID
8495,J'ai entendu que Antony est belle mais je ne voyage pas,INVALID
8496,Vitry-sur-Seine c'est loin je crois,INVALID
8497,Toulouse Évry c'est un bon match,INVALID
8498,direction Grasse,INVALID
8499,Brest sera toujours rouen,INVALID
8500,je voudrais Agen,INVALID
8501,trajet mulhouse,INVALID
8502,Est-ce que Mérignac fait du bon pain d'épices,INVALID
8503,je pars de Toulon,INVALID
8504,Depuis brest,INVALID
8505,Je vais acheter un velo pour Mérignac,INVALID
8506,Niort est joli voilà,INVALID
8507,PEUX-TU ME DONNER UN SYNONYME DE NEUILLY-SUR-SEINE,INVALID
8508,trajet Saint-Paul,INVALID
8509,J'aime le mot Périgueux,INVALID
8510,Je mange un croissant à Lille,INVALID
8511,aller Dijon,INVALID
8512,J'aime Sèvres c'est une belle ville,INVALID
8513,train Auch,INVALID
8514,Troyes ça s'écrit comment déjà,INVALID
8515,je pars de Gourdon,INVALID
8516,billet Vannes,INVALID
8517,Je suis à Barcelona,INVALID
8518,Châteauroux Strasbourg ce sont mes amis,INVALID
8519,La Seyne-sur-Mer Girona ce sont mes amis,INVALID
8520,Périgueux est joli voilà,INVALID
8521,je veux aller à Cannes,INVALID
8522,Pessac… ou peut-être Saint-Denis… je sais pas,INVALID
8523,Calais est joli voilà,INVALID
8524,je voudrais Issy-les-Moulineaux,INVALID
8525,je dois Montauban,INVALID
8526,je veux aller à Montauban,INVALID
8527,GRENOBLE TROYES CE SONT MES AMIS,INVALID
8528,Est-ce que Mont-de-Marsan est une bonne ville pour étudier,INVALID
8529,Je veux parler de San Sebastián mais pas y aller,INVALID
8530,aller Clermont-Ferrand,INVALID
8531,quelle heure est-il à Bordeaux,INVALID
8532,je dois appeler ma mère à Troyes,INVALID
8533,je dois appeler ma mere à Alès,INVALID
8534,Digne-les-Bains c'est mon chien,INVALID
8535,Marseille c'est mon chien,INVALID
8536,train Barcelona,INVALID
8537,Regarde cette vidéo sur Bilbao,INVALID
8538,quelle heure est-il à Tourcoing,INVALID
8539,trajet Sète,INVALID
8540,Alès est-elle une capitale,INVALID
8541,aller pessac,INVALID
8542,direction Créteil,INVALID
8543,traiiin trajet Saint-Maur-des-Fossés lolz,INVALID
8544,Je lis un article sur Annecy,INVALID
8545,Quel temps fait-il à le havre,INVALID
8546,trajet Strasbourg,INVALID
8547,Je mange un croissant à Figeac,INVALID
8548,Je suis à Troyes,INVALID
8549,Marseille… ou peut-être Arcachon… je sais pas,INVALID
8550,JE DOIS APPELER MA MÈRE À TARBES,INVALID
8551,depuis Toulouse,INVALID
8552,Mende est-elle une capitale,INVALID
8553,aller Bergerac,INVALID
8554,Sète ca s'écrit comment déjà,INVALID
8555,je dois Mulhouse,INVALID
8556,est-ce que nancy est une bonne ville pour étudier,INVALID
8557,Bayonne est jolie en été,INVALID
8558,Regarde cette video sur Le Mans,INVALID
8559,Je vais acheter un vélo pour Calais,INVALID
8560,je voudrais Dijon,INVALID
8561,je voudrais Vitry-sur-Seine,INVALID
8562,trajet Bondy,INVALID
8563,direction Villeneuve-d'Ascq,INVALID
8564,J'aime Moulins c'est une belle ville,INVALID
8565,train Saint-Denis,INVALID
8566,train Libourne,INVALID
8567,Quel est le meilleur sandwich à Caen,INVALID
8568,J'ai entendu que Argenteuil est belle mais je ne voyage pas,INVALID
8569,Meaux ça s'écrit comment déja,INVALID
8570,Peux-tu écrire un poème sur Lons-le-Saunier,INVALID
8571,Toulouse Amiens ce sont mes amis,INVALID
8572,direction Privas,INVALID
8573,route Fontenay-sous-Bois Marseille voiture,INVALID
8574,je pars de Noisy-le-Grand,INVALID
8575,je voudrais Castres,INVALID
8576,J'aime le mot Paris,INVALID
8577,Quel temps fait-il à Roubaix,INVALID
8578,Je mange un croissant à Cergy,INVALID
8579,Champigny-sur-Marne ça s'écrit comment déjà,INVALID
8580,Est-ce que foix est une bonne ville pour étudier,INVALID
8581,bourges est-elle une capitale,INVALID
8582,Antony est jolie en été,INVALID
8583,épinay-sur-seine rennes c'est un bon match,INVALID
8584,Regarde cette vidéo sur Pantin,INVALID
8585,Angers Barcelona c'est un bon match,INVALID
8586,je voudrais Saint-Paul,INVALID
8587,route Mulhouse Dijon voiture,INVALID
8588,je pars de Montauban,INVALID
8589,je veux aller de chez moi a l'école,INVALID
8590,Quel est le meilleur sandwich à Arcachon,INVALID
8591,quelle heure est-il à Nanterre,INVALID
8592,trajet Castres,INVALID
8593,Est-ce que Lons-le-Saunier fait du bon pain d'épices,INVALID
8594,direction Lille,INVALID
8595,aller Bourges,INVALID
8596,je voudrais San Sebastián,INVALID
8597,Regarde cette vidéo sur Figeac,INVALID
8598,je pars de Neuilly-sur-Seine,INVALID
8599,traiiin trajet Sarlat-la-Canéda lolz,INVALID
8600,Montreuil… ou peut-être Issy-les-Moulineaux… je sais pas,INVALID
8601,Regarde cette vidéo sur Clichy,INVALID
8602,je voudrais Sarlat-la-Canéda,INVALID
8603,Poitiers… ou peut-être Mont-de-Marsan… je sais pas,INVALID
8604,route Lons-le-Saunier Nanterre voiture,INVALID
8605,direction Marseille,INVALID
8606,route Mérignac Mulhouse voiture,INVALID
8607,Pessac ça s'écrit comment déjà,INVALID
8608,Quel est le meilleur sandwich à Châteauroux,INVALID
8609,Peux-tu écrire un poème sur Tarbes,INVALID
8610,Privas Caen ce sont mes amis,INVALID
8611,Est-ce que Périgueux est une bonne ville pour étudier,INVALID
8612,Je veux parler de Bilbao mais pas y aller,INVALID
8613,Est-ce que Libourne est une bonne ville pour étudier,INVALID
8614,route Perpignan Laval voiture,INVALID
8615,je pars de Arles,INVALID
8616,je dois appeler ma mère à Pantin,INVALID
8617,je dois Champigny-sur-Marne,INVALID
8618,Billet carcassonne,INVALID
8619,Je mange un croissant à Clamart,INVALID
8620,trajet Carcassonne,INVALID
8621,Barcelona est-elle une capitale,INVALID
8622,je dois Périgueux,INVALID
8623,Je mange un croissant à Troyes,INVALID
8624,traiiin trajet Auxerre lolz,INVALID
8625,depuis Champigny-sur-Marne,INVALID
8626,Mon chat s'appelle Vitry-sur-Seine,INVALID
8627,Cahors Brive-la-Gaillarde c'est un bon match,INVALID
8628,Évry Albi ce sont mes amis,INVALID
8629,trajet Montauban,INVALID
8630,Un jour j'irai peut-être à Nantes,INVALID
8631,Sartrouville est joli voilà,INVALID
8632,direction Nîmes,INVALID
8633,Est-ce que Sartrouville fait du bon pain d'épices,INVALID
8634,Peux-tu écrire un poème sur Castres,INVALID
8635,je dois Vincennes,INVALID
8636,traiiin trajet Arcachon lolz,INVALID
8637,Versailles Le Mans ce sont mes amis,INVALID
8638,alé Creteil,INVALID
8639,Je vais acheter un vélo pour Dax,INVALID
8640,Je veux parler de Hendaye mais pas y aller,INVALID
8641,J'aime le mot Briançon,INVALID
8642,Est-ce que Clichy est une bonne ville pour étudier,INVALID
8643,aller Orléans,INVALID
8644,J'aime Lille c'est une belle ville,INVALID
8645,Peux-tu écrire un poème sur Nice,INVALID
8646,Je vais acheter un vélo pour Hendaye,INVALID
8647,depuis Nantes,INVALID
8648,Direction orléans,INVALID
8649,J'aime le mot Colombes,INVALID
8650,Bilbao sera toujours Vannes,INVALID
8651,je dois Rouen,INVALID
8652,je dois Clichy,INVALID
8653,Dax est jolie en été,INVALID
8654,Mon chat s'appelle Bourges,INVALID
8655,billet Paris,INVALID
8656,Sète Courbevoie c'est un bon match,INVALID
8657,Dunkirk… ou peut-être Alès… je sais pas,INVALID
8658,aller Mulhouse,INVALID
8659,Besançon… ou peut-être Évry… je sais pas,INVALID
8660,traiiin trajet La Rochelle lolz,INVALID
8661,J'aime Meaux c'est une belle ville,INVALID
8662,Je suis à Asnières-sur-Seine,INVALID
8663,Nancy c'est mon chien,INVALID
8664,quelle heure est-il à Saint-Denis,INVALID
8665,Un jour j'irai peut-être à hendaye,INVALID
8666,je voudrais Grasse,INVALID
8667,Je lis un article sur Auch,INVALID
8668,Cannes sera toujours Limoges,INVALID
8669,je pars de Brest,INVALID
8670,je veux aller à Chartres,INVALID
8671,direction Lons-le-Saunier,INVALID
8672,billet Foix,INVALID
8673,Je lis un article sur Fontenay-sous-Bois,INVALID
8674,route Nice Villeneuve-d'Ascq voiture,INVALID
8675,direction Blois,INVALID
8676,EST-CE QUE MOULINS EST UNE BONNE VILLE POUR ÉTUDIER,INVALID
8677,Peux-tu me donner un synonyme de Narbonne,INVALID
8678,Noisy-le-Grand Meaux ce sont mes amis,INVALID
8679,Un jour j'irai peut-être à Valence,INVALID
8680,Je veux parler de Pantin mais pas y aller,INVALID
8681,Mérignac… ou peut-être Bourges… je sais pas,INVALID
8682,Est-ce que Saint-Denis est une bonne ville pour étudier,INVALID
8683,je pars de Hendaye,INVALID
8684,train Évry,INVALID
8685,BRIVE-LA-GAILLARDE TOULON CE SONT MES AMIS,INVALID
8686,trajet Niort,INVALID
8687,depuis Orléans,INVALID
8688,Sèvres est-elle une capitale,INVALID
8689,Belfort Évreux c'est un bon match,INVALID
8690,Pantin Châteauroux c'est un bon match,INVALID
8691,La Rochelle ça s'écrit comment déjà,INVALID
8692,Je lis un article sur Saint-Jean-de-Luz,INVALID
8693,Vincennes… ou peut-être Mantes-la-Jolie… je sais pas,INVALID
8694,je pars de Rueil-Malmaison,INVALID
8695,Le Havre Tours c'est un bon match,INVALID
8696,Dax ça s'écrit comment déjà,INVALID
8697,je voudrais Antibes,INVALID
8698,Je suis à Noisy-le-Grand,INVALID
8699,Je vais acheter un vélo pour Rodez,INVALID
8700,je dois Auxerre,INVALID
8701,je veu aller à Valencia,INVALID
8702,Issy-les-Moulineaux… ou peut-être Bondy… je sais pas,INVALID
8703,billet Poitiers,INVALID
8704,Peux-tu me donner un synonyme de nancy,INVALID
8705,Est-ce que Biarritz est une bonne ville pour étudier,INVALID
8706,je dois appeler ma mère à Clichy,INVALID
8707,trajet La Seyne-sur-Mer,INVALID
8708,Bordeaux ça s'écrit comment déjà,INVALID
8709,Lons-le-saunier annecy c'est un bon match,INVALID
8710,châteauroux… ou peut-être tarbes… je sais pas,INVALID
8711,Quel est le meilleur sandwich à Moulins,INVALID
8712,Un jour j'irai peut-être à Bordeaux,INVALID
8713,traiiin trajet Toulouse lolz,INVALID
8714,Je veux parler de Vannes mais pas y aller,INVALID
8715,je dois Strasbourg,INVALID
8716,Je lis un article sur Vitry-sur-Seine,INVALID
8717,Biarritz… ou peut-être Narbonne… je sais pas,INVALID
8718,aller Montauban,INVALID
8719,route Biarritz Boulogne-Billancourt voiture,INVALID
8720,depuis Alès,INVALID
8721,Chartres est jolie en été,INVALID
8722,Un jour j'irai peut-être a Nantes,INVALID
8723,route Noisy-le-Grand Saint-Paul voiture,INVALID
